artifact_key,feature_set,category,model,balance_method,feature,tp_missing_rate,fp_missing_rate,tn_missing_rate,fn_missing_rate,missing_tp_tn_gap,missing_tp_fp_gap,overall_missing_rate,missing_signal_type,group_source,threshold
Base_LR_SMOTE,Base,supervised,LR,SMOTE,437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.12060301142481507
Base_LR_SMOTE,Base,supervised,LR,SMOTE,438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.12060301142481507
Base_LR_SMOTE,Base,supervised,LR,SMOTE,439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.12060301142481507
Base_LR_SMOTE,Base,supervised,LR,SMOTE,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.12060301142481507
Base_LR_SMOTE,Base,supervised,LR,SMOTE,441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.12060301142481507
Base_LR_SMOTE,Base,supervised,LR,SMOTE,442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.12060301142481507
Base_LR_SMOTE,Base,supervised,LR,SMOTE,447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.12060301142481507
Base_LR_SMOTE,Base,supervised,LR,SMOTE,448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.12060301142481507
Base_LR_SMOTE,Base,supervised,LR,SMOTE,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.12060301142481507
Base_LR_SMOTE,Base,supervised,LR,SMOTE,452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.12060301142481507
Base_LR_SMOTE,Base,supervised,LR,SMOTE,46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.12060301142481507
Base_LR_SMOTE,Base,supervised,LR,SMOTE,460,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.12060301142481507
Base_LR_SMOTE,Base,supervised,LR,SMOTE,467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.12060301142481507
