feature,n_models,mean_tp_mean_positive_shap,max_tp_mean_positive_shap,mean_fp_mean_positive_shap,mean_tp_fp_shap_gap,mean_tp_positive_push_rate,mean_fp_positive_push_rate,mean_tp_vs_tn_smd,mean_tp_vs_fp_smd,avg_tp_trigger_rate,avg_fp_trigger_rate,avg_tn_trigger_rate,fp_evidence_coverage,dominant_monitor_direction,appeared_in_topn_models,avg_rank,best_rank,worst_rank,avg_mean_positive_shap,max_mean_positive_shap,appeared_categories,appeared_feature_sets,tp_fp_ratio,score_tp_shap,score_gap,score_ratio,score_fp_penalty,final_candidate_score,tp_signal_available,gap_positive,ratio_pass,tp_fp_priority_candidate,recommendation
6,1,0.048872949850143683,0.048872949850143683,0.04414177543869454,0.004731174411449143,0.35714285714285715,0.4375,0.15615390052722225,-0.005076882913777786,0.0,0.0,0.01116751269035533,1.0,low,,,,,,,,,1.1071813347884012,0.08340132494197867,0.37239934369898064,0.06391238177961457,0.940736019815282,0.25193641142393675,1,1,0,0,review
282,6,0.04764501591788902,0.21361016588941362,0.04271364251125911,0.004931373406629912,0.645088963230444,0.50625,0.350873149388218,0.013894104355233564,0.024067531521892577,0.015494363396011693,0.01077550010607349,1.0,high,,,,,,,,,1.1154519520392114,0.0813058648315235,0.3728551444905124,0.06424828112530259,0.9426534062518611,0.2514938861300097,1,1,0,0,review
47,6,0.05866388611083188,0.16234643076330688,0.05999435660499708,-0.0013304704941652066,0.6932361929446108,0.35833333333333334,0.05335383085071362,-0.06608550549632652,0.012924058512293807,0.012098602976463105,0.010425360050051083,1.0,low,,,,,,,,,0.9778234059092421,0.10010948475364712,0.35859856241399757,0.05847988141682726,0.9194526199796507,0.25126460090698866,1,0,0,0,false_positive_risk
77,3,0.05322382664164118,0.07795130589910963,0.0517695701504989,0.00145425649114229,0.45445134575569357,0.454851598173516,-0.17443722942477566,-0.07305254250855718,0.0,0.010032065964269353,0.010211968446355238,1.0,high,,,,,,,,,1.0280909516326797,0.09082606378387056,0.3649386579921835,0.06063198348155371,0.9304950752642116,0.25098792713393514,1,1,0,0,review
217,8,0.05968370505333076,0.1110132695232086,0.06222578645406473,-0.0025420814007339654,0.49511064923124515,0.37868150684931506,0.018195223318115256,-0.08537138890065103,0.0,0.01193108833292016,0.010379472671926602,1.0,low,,,,,,,,,0.9591474604726685,0.1018497981840034,0.35584004102509725,0.05766634368634959,0.9164567410634888,0.25067087442474933,1,0,0,0,false_positive_risk
144,8,0.06423818935617069,0.15607053551375857,0.06972410559210013,-0.005485916235929426,0.7557516046437027,0.6757277397260274,-0.3123770920157751,-0.06882882868493237,0.0,0.025555350965426136,0.010379472671926602,1.0,low,,,,,,,,,0.9213196614091669,0.10962199172765089,0.34913769845435094,0.05599450308071105,0.9063896281664919,0.250427969660157,1,0,0,0,false_positive_risk
349,3,0.055638232475584,0.07664980567003492,0.05667368259634409,-0.001035450120760092,0.5429606625258799,0.4252853881278538,0.06966049461546889,0.16890462044797205,0.0,0.0,0.010211968446355238,1.0,high,,,,,,,,,0.9817296128763144,0.09494622935840427,0.35927024670289526,0.05864906696975863,0.9239108991651364,0.24988046906469563,1,0,0,0,false_positive_risk
48,6,0.048796488948057874,0.15103430040064025,0.046058809218147055,0.002737679729910819,0.6359429086989938,0.375,-0.16164865891249372,-0.15789054001095612,0.0,0.027070737651666354,0.010425360050051083,1.0,low,,,,,,,,,1.059438786551003,0.08327084498200554,0.3678606772938922,0.061947236135721166,0.9381622435955942,0.24987221276767357,1,1,0,0,review
418,1,0.04178264862183195,0.04178264862183195,0.03634719149394243,0.005435457127889523,0.5714285714285714,0.5125,-0.20330901818068678,-0.12091926847522491,0.42857142857142855,0.3081081081081081,0.3269035532994924,1.0,low,,,,,,,,,1.1495426992975617,0.07130177870030244,0.3740028113853483,0.06561910394658609,0.9512008926904445,0.24896546495408717,1,1,0,0,review
119,1,0.20993139189076948,0.20993139189076948,0.3122381103126355,-0.102306718421866,0.5714285714285714,0.575,0.038330803018041704,0.07458931764332657,0.0,0.005405405405405406,0.012182741116751269,1.0,high,,,,,,,,,0.6723439098467862,0.3582463568147495,0.12870203526214982,0.04409387181972675,0.5807945421637738,0.24880738188486748,1,0,0,0,false_positive_risk
474,1,0.1523742747958971,0.1523742747958971,0.2168365929004902,-0.0644623181045931,0.2857142857142857,0.425,0.1437703134061092,-0.03453592447144471,0.0,0.016216216216216217,0.01015228426395939,1.0,low,,,,,,,,,0.7027147621057859,0.26002556514426567,0.21486384443646928,0.045637140069515615,0.7088789606384607,0.24848470346639623,1,0,0,0,false_positive_risk
96,1,0.10292497450089086,0.10292497450089086,0.13536178806905017,-0.032436813568159306,0.5357142857142857,0.45,-0.06414371191811458,-0.11101671933749327,0.0,0.016216216216216217,0.01015228426395939,1.0,high,,,,,,,,,0.7603694954767236,0.17564070246045177,0.287777548642269,0.048492534351127006,0.8182656169543181,0.24811461414251865,1,0,0,0,false_positive_risk
483,1,0.054992999937965845,0.054992999937965845,0.05809983903208883,-0.0031068390941229873,0.8214285714285714,0.7625,-0.18315363438399165,-0.006729282673210768,0.03571428571428571,0.06486486486486487,0.09746192893401015,1.0,low,,,,,,,,,0.9465258571128388,0.09384514483827537,0.35455423535240693,0.05711213392385224,0.9219961663319347,0.24752637195899618,1,0,0,0,false_positive_risk
489,8,0.03319053149726181,0.09132828755393156,0.025304125124020305,0.007886406373241502,0.5101031218526699,0.34028253424657534,0.1441609661663124,0.11439249898770264,0.00646551724137931,0.017091132632127793,0.026504059220989445,1.0,high,,,,,,,,,1.3116648504774908,0.05663939481631212,0.37958298227994625,0.07185408682750394,0.9660271215863465,0.24750418213464415,1,1,0,0,review
433,3,0.03325976389650586,0.05890929567170667,0.02621502113504229,0.007044742761463568,0.5098343685300207,0.4639840182648402,0.26944274727727496,0.17782484629793474,0.038302277432712216,0.02481420356971785,0.010211968446355238,1.0,high,,,,,,,,,1.268729242107941,0.056757539390019464,0.3776667341983541,0.07024647370636006,0.9648041684402385,0.24653274760080987,1,1,0,0,review
482,1,0.038179972702402656,0.038179972702402656,0.03394666694757619,0.004233305754826465,0.4642857142857143,0.4625,0.02398547207657562,0.11450111003427595,0.0,0.0,0.01015228426395939,1.0,high,,,,,,,,,1.1247046068282331,0.06515383907443022,0.3712658268820629,0.06462251164500844,0.9544237952070495,0.2458081655440976,1,1,0,0,review
223,1,0.050318705413727335,0.050318705413727335,0.05255912790461179,-0.002240422490884457,0.5714285714285714,0.5875,-0.05103003924906597,-0.026315350840231948,0.0,0.032432432432432434,0.01015228426395939,1.0,low,,,,,,,,,0.957373294036565,0.08586849604408801,0.3565268395265475,0.05758865674860157,0.9294350287520494,0.24576668450052472,1,0,0,0,false_positive_risk
87,1,0.07838421635250058,0.07838421635250058,0.09861631820385877,-0.020232101851358195,0.6071428571428571,0.7,-0.12181716859959142,-0.020202021766414845,0.0,0.010810810810810811,0.01015228426395939,1.0,low,,,,,,,,,0.794840222999052,0.13376208144551027,0.3155644876122238,0.05015538361047892,0.8675994458800097,0.244965200171968,1,0,0,0,false_positive_risk
84,3,0.06075811697283223,0.09002637291173081,0.07059335195882843,-0.0098352349859962,0.48343685300207034,0.5314497716894978,-0.022276132250115127,0.10301169848301077,0.0,0.012796474208129653,0.013149890251892027,1.0,high,,,,,,,,,0.8606776032999209,0.10368327412303788,0.3392354363220454,0.0532444315399102,0.9052225931086255,0.2444150861646734,1,0,0,0,false_positive_risk
296,3,0.05785353034838666,0.10998259113695068,0.06593083596154253,-0.00807730561315588,0.593167701863354,0.6691780821917809,-0.08311741611026123,0.0019278279563288887,0.011904761904761904,0.009192870604526048,0.010211968446355238,1.0,high,,,,,,,,,0.8774881966024612,0.09872661868009253,0.34323778208244227,0.05401565717296131,0.911482406016646,0.24441335413302656,1,0,0,0,false_positive_risk
3,1,0.043322676848339514,0.043322676848339514,0.043365445038525956,-4.276819018644157e-05,0.5357142857142857,0.4625,-0.30027880218502445,-0.056679820269175646,0.0,0.010810810810810811,0.01015228426395939,1.0,low,,,,,,,,,0.9990137725982416,0.0739298253996035,0.36153032402888857,0.05939369754447052,0.9417783075120304,0.2440875976286051,1,0,0,0,false_positive_risk
28,10,0.02444071872915656,0.06351830497208524,0.016440216439805054,0.008000502289351504,0.7934905319910611,0.5703938356164384,-0.8349603398061655,-0.17789310116935925,0.05334521949324842,0.04693652239903327,0.010443599714500047,1.0,low,,,,,,,,,1.486642150889248,0.04170790449105453,0.37984274886282304,0.0781107150143145,0.9779276512637277,0.2440508945845044,1,1,0,0,review
553,5,0.03213434026484537,0.05535543123359996,0.026989893541838183,0.0051444467230071875,0.7590062111801241,0.4468493150684932,0.5273360284216291,0.15336003822442457,0.042713807931199235,0.01936617956428911,0.010172206595408701,1.0,high,,,,,,,,,1.190606410322907,0.05483701234409117,0.37334025674680194,0.06724173786766952,0.9637638382200412,0.24376161335721508,1,1,0,0,review
316,10,0.04472753137443954,0.15933387837832255,0.04724663945958425,-0.0025191080851447124,0.7432213065520676,0.4675342465753425,-0.4725510638119461,-0.13701842480541299,0.023461118907256134,0.05000664501417231,0.01032609090133906,1.0,low,,,,,,,,,0.9466817510417941,0.07632719918585416,0.35589234526079155,0.05711900106044446,0.9365674833669507,0.24237913180136308,1,0,0,0,false_positive_risk
58,8,0.030856394939394384,0.10552828251106987,0.026405468291656336,0.004450926647738046,0.6388093857415722,0.49631849315068494,0.23657196382168927,-0.019845014851261195,0.0,0.009908114476974513,0.011373411271009624,1.0,high,,,,,,,,,1.1685607919759735,0.05265620816360221,0.3717612927816463,0.06637442356883358,0.9645484773991864,0.24232060355362015,1,1,0,0,review
425,6,0.03866717363440323,0.07855804846788161,0.0386972510431468,-3.0077408743569543e-05,0.519103024351503,0.33958333333333335,0.25635995242878384,-0.013018723518290212,0.015881565564628445,0.03465173707480919,0.010425360050051083,1.0,high,,,,,,,,,0.9992227507656801,0.06598524383650015,0.36155921762159415,0.05940266122730398,0.9480457436015642,0.2415469694266955,1,0,0,0,false_positive_risk
0,8,0.02619596579413268,0.11887300614775989,0.0209859191972893,0.005210046596843379,0.5615327399460149,0.42876712328767125,-0.21688551242390536,-0.07100774466411136,0.006529229729026889,0.02531621541567962,0.010379472671926602,1.0,low,,,,,,,,,1.2482639215306017,0.04470322053537751,0.37348961051549556,0.0694694645494368,0.9718246697803637,0.2410045312567234,1,1,0,0,review
525,6,0.04560704635319964,0.1293053667065805,0.05067581860096276,-0.005068772247763125,0.7124182232574728,0.40625,-0.07198845480445205,-0.1071871468683689,0.0,0.0055298425326337705,0.010425360050051083,1.0,low,,,,,,,,,0.899976509749626,0.07782808494699249,0.3500874262979758,0.05503663342870618,0.9319635270769109,0.24036114126162206,1,0,0,0,false_positive_risk
NA_85,1,0.041363978469141326,0.041363978469141326,0.044035402078606775,-0.0026714236094654495,0.8571428571428571,0.9125,0.0008274317202962145,-0.07280280129856542,,,,1.0,flat,,,,,,,,,0.9393346379647735,0.07058732120274756,0.35554556261842474,0.05679476100868649,0.940878834838959,0.24034543295225966,1,0,0,0,false_positive_risk
81,8,0.023784362213371855,0.05697513929078316,0.018528658282074208,0.005255703931297649,0.5688746713558757,0.3616438356164383,0.005896492714978663,0.01825381879003298,0.004078249336870027,0.015536066535862541,0.010379472671926602,1.0,low,,,,,,,,,1.2836526990398622,0.040587836985029324,0.3735935603338485,0.0708086678883558,0.9751237455592762,0.23998731102776505,1,1,0,0,review
165,5,0.020894336574878006,0.07613148232935874,0.01510329192882513,0.0057910446460528765,0.8779503105590063,0.5242465753424657,0.7703423570314085,0.13213275094353263,0.029622551361681793,0.028242130991048962,0.010397940229720213,1.0,low,,,,,,,,,1.3834292996085493,0.035656029756168835,0.3748123912340948,0.07447560529459783,0.9797225828662687,0.23957350861824242,1,1,0,0,review
490,6,0.05836997274046688,0.14649405254909278,0.0724062081883658,-0.014036235447898908,0.5801079841013919,0.4145833333333333,-0.050822106030027035,-0.0470133827506067,0.012409343342406223,0.008856681273445008,0.010425360050051083,1.0,high,,,,,,,,,0.8061459673266766,0.099607923776015,0.32967085617002534,0.05069381848013909,0.9027886838560569,0.2391620584430471,1,0,0,0,false_positive_risk
334,3,0.036195989858335297,0.04945886494784634,0.037598459032841626,-0.0014024691745063375,0.5957556935817805,0.6138127853881278,0.3065547933818995,-0.06340711479879764,0.038302277432712216,0.0036036036036036037,0.010211968446355238,1.0,low,,,,,,,,,0.9626987591890057,0.06176818712657901,0.35843464023517196,0.05782163630346908,0.9495209626492505,0.23875409044680207,1,0,0,0,false_positive_risk
31,8,0.040011107919915995,0.10594069898796044,0.043560319011659375,-0.003549211091743383,0.7471087176124822,0.6499143835616438,-0.16679434121182407,-0.06123717495812853,0.0,0.0017499297687049349,0.010379472671926602,1.0,high,,,,,,,,,0.9185219215039863,0.06827865768588715,0.35354706992440477,0.055869549658998235,0.941516673104091,0.23870116129388505,1,0,0,0,false_positive_risk
423,8,0.05582145702359468,0.15163527923700498,0.06897371913095013,-0.01315226210735544,0.47346088002244296,0.4163313356164383,0.1900352586827553,-0.10992015602075077,0.0026041666666666665,0.014002445249101854,0.010379472671926602,1.0,high,,,,,,,,,0.8093148771289945,0.09525890068503468,0.3316834324466887,0.05084413280589079,0.9073970839818167,0.2385171249673803,1,0,0,0,false_positive_risk
571,6,0.024213148337059672,0.05841661034218829,0.02030194299235524,0.003911205344704432,0.6559079039809262,0.39166666666666666,-0.13189084979475965,-0.1904428198783833,0.0,0.005938938113050304,0.011947700405601074,1.0,high,,,,,,,,,1.1926517745704048,0.04131955731175305,0.37053248842672376,0.06732176323676206,0.9727429643404076,0.2384262185341115,1,1,0,0,review
83,1,0.03026690447562933,0.03026690447562933,0.029217382714197427,0.0010495217614319013,0.6428571428571429,0.5,-0.08922114073898302,-0.11941425165462712,0.0,0.005405405405405406,0.01015228426395939,1.0,low,,,,,,,,,1.035921142276783,0.0516502470773691,0.36401718278699685,0.060962407743263405,0.9607732499879093,0.2381350602144903,1,1,0,0,review
2,8,0.018058388833804742,0.08674269235394638,0.012591134384957434,0.00546725444884731,0.5174911313802806,0.3699700342465754,0.03513320350520027,-0.008200502439923305,0.005434782608695652,0.004811031000083109,0.01387059884379187,1.0,low,,,,,,,,,1.434214605427372,0.03081650605651586,0.37407520557517954,0.07628350156989049,0.9830953619042898,0.2381154005995673,1,1,0,0,review
113,1,0.029948590846559812,0.029948590846559812,0.028862631029114887,0.0010859598174449252,0.6428571428571429,0.55,0.03956874428461851,-0.026518331778721746,0.0,0.016216216216216217,0.01015228426395939,1.0,high,,,,,,,,,1.0376251151999787,0.05110704723997665,0.36410014271772784,0.061034144891607314,0.9612495334320228,0.23800464403283275,1,1,0,0,review
76,6,0.02230510460743529,0.06343508471266492,0.018072167000827415,0.004232937606607877,0.7369411690405605,0.4479166666666667,-0.374723417109507,-0.16632169232549118,0.045197606746795384,0.014996995600923794,0.010425360050051083,1.0,low,,,,,,,,,1.2342241307538866,0.03806349489714845,0.3712649887047819,0.06893231284029962,0.975736622816193,0.23796501941997317,1,1,0,0,review
271,8,0.022734323684678082,0.07176602763789894,0.01891112831613054,0.003823195368547543,0.5539432183418095,0.33321917808219176,0.23022501213770502,0.12145673030632262,0.0,0.009403363255024413,0.010379472671926602,1.0,high,,,,,,,,,1.2021664336805586,0.03879595405588935,0.3703321127117569,0.0676930479280583,0.9746102479417859,0.23761764981567304,1,1,0,0,review
323,1,0.04655095852997059,0.04655095852997059,0.05564047253289659,-0.009089514002926,0.5,0.5375,0.04394453587932346,0.1477655412110922,0.0,0.010810810810810811,0.01015228426395939,1.0,low,,,,,,,,,0.8366384469946412,0.07943886404694349,0.3409332481119512,0.05212938546960455,0.9252980690312839,0.23701120404941206,1,0,0,0,false_positive_risk
344,8,0.027495170538014486,0.06499639362706183,0.02614656056754771,0.0013486099704667766,0.6189944145978078,0.4163313356164383,-0.2485969556696271,-0.23637191057660065,0.04563259084339537,0.023114716172286193,0.010379472671926602,1.0,low,,,,,,,,,1.0515788670170496,0.046920303755090875,0.3646981284745254,0.0616193497882561,0.9648960824077921,0.23699103824282441,1,1,0,0,review
185,1,0.015527005622599163,0.015527005622599163,0.010437956766726,0.005089048855873163,0.35714285714285715,0.3875,-0.031415185759799,-0.014443121542578936,0.0,0.0,0.01015228426395939,1.0,low,,,,,,,,,1.4875522067782436,0.026496719458862693,0.37321413028115186,0.07814209114354852,0.9859861807359489,0.23678996317019524,1,1,0,0,review
98,3,0.04312030106754614,0.0660706462606107,0.05069528623693905,-0.007574985169392909,0.5626293995859214,0.5376141552511415,-0.19790562735988412,-0.022562342218947786,0.0,0.0192249365687954,0.010211968446355238,1.0,low,,,,,,,,,0.8505781161982392,0.07358447263685666,0.3443814344552376,0.052777736099882705,0.9319373901673444,0.23649750562802493,1,0,0,0,false_positive_risk
82,1,0.019830170383254114,0.019830170383254114,0.015950593799360847,0.0038795765838932662,0.6428571428571429,0.625,-0.29264122973873297,-0.20229158120671922,0.0,0.010810810810810811,0.01015228426395939,1.0,low,,,,,,,,,1.2432245866638973,0.03384003807545322,0.3704604780042944,0.06927705033398975,0.9785850101074285,0.23638806970901038,1,1,0,0,review
434,3,0.015918617853508007,0.024562987420397277,0.011120640355996384,0.0047979774975116215,0.9459706959706958,0.4916666666666667,1.0454343473371308,0.2681532627567171,0.10316133142220098,0.056584171434140816,0.010125803967312393,1.0,high,,,,,,,,,1.4314479511896538,0.027165002814408618,0.3725514368674631,0.07618598756494877,0.9850696216192196,0.2363755918609141,1,1,0,0,review
408,1,0.01706982703122079,0.01706982703122079,0.012857034996283332,0.004212792034937457,0.6428571428571429,0.525,-0.24826670477269358,-0.25580153210617185,0.03571428571428571,0.021621621621621623,0.01116751269035533,1.0,low,,,,,,,,,1.327664351551915,0.029129532702639408,0.37121912250298134,0.0724455218217186,0.9827383683668955,0.23578049103298343,1,1,0,0,review
90,8,0.03786808088071696,0.12662901036602547,0.043459297454466764,-0.005591216573749799,0.6215890812270012,0.4810573630136986,-0.27453611701621067,-0.14528710989907842,0.009133396395693556,0.022417637160339295,0.010379472671926602,1.0,low,,,,,,,,,0.871345905220676,0.06462159800351237,0.34889795710458166,0.05373466861977041,0.941652302890256,0.23543019034575913,1,0,0,0,false_positive_risk
393,1,0.0830476995877377,0.0830476995877377,0.118747227173817,-0.035699527586079305,0.42857142857142855,0.5,0.1252955292830735,0.020476225931857266,0.0,0.0,0.01015228426395939,1.0,low,,,,,,,,,0.6993653794220904,0.14172028085553295,0.2803492015091242,0.04546830042947941,0.8405720375250174,0.23394373663334808,1,0,0,0,false_positive_risk
298,3,0.012789944060097919,0.015183342901345593,0.008927486238310805,0.003862457821787114,0.8333333333333334,0.3041666666666667,0.7384244546090541,0.1583052426498114,0.07584806497849976,0.05544448306236426,0.010502026691164915,1.0,high,,,,,,,,,1.4326478606275557,0.021825944286496153,0.37042150305683785,0.07622829341284268,0.9880141122039507,0.2339038985346134,1,1,0,0,review
11,1,0.024092443929692186,0.024092443929692186,0.023870361215633195,0.00022208271405899094,0.4642857142857143,0.4375,-0.13872507883660187,-0.032279917050117735,0.07142857142857142,0.05405405405405406,0.01015228426395939,1.0,low,,,,,,,,,1.0093037014418342,0.04111357613951662,0.36213332032107254,0.05983395352079219,0.9679520680800422,0.23384742406429104,1,1,0,0,review
131,8,0.03492539044847076,0.09557677582240974,0.04072882935939954,-0.005803438910928777,0.5015560322079856,0.3501712328767123,0.07563029386730499,0.10292044932081308,0.025745425270019592,0.02656861060060077,0.016110730859213447,1.0,high,,,,,,,,,0.8575102942508354,0.05959991869633023,0.34841478230552964,0.05309834397158641,0.9453181818784224,0.2335158891523505,1,0,0,0,false_positive_risk
128,1,0.034986448120342496,0.034986448120342496,0.0411413109857431,-0.006154862865400602,0.32142857142857145,0.425,0.2797050232276247,0.23772261882694617,0.0,0.005405405405405406,0.012182741116751269,1.0,high,,,,,,,,,0.8503970165770003,0.05970411315865733,0.3476146818031928,0.052769344294144975,0.9447643912189566,0.23319635778514547,1,0,0,0,false_positive_risk
324,1,0.06768040203986812,0.06768040203986812,0.0951365583624068,-0.027456156322538672,0.32142857142857145,0.4875,0.1372249366878024,-0.0036994794602881837,0.03571428571428571,0.016216216216216217,0.01015228426395939,1.0,high,,,,,,,,,0.7114026742700841,0.1154961020367835,0.2991172035334046,0.04607354731243018,0.8722713109384915,0.23237544243106997,1,0,0,0,false_positive_risk
41,6,0.03427030891743783,0.17234161908453244,0.041119480541188184,-0.006849171623750347,0.6681837390128464,0.47500000000000003,0.1653573865505732,-0.005014605316442933,0.0,0.015545561123909056,0.011107192516480268,1.0,high,,,,,,,,,0.8334324380170675,0.058482026942288594,0.346033922212779,0.05197957421583162,0.9447937003942372,0.2320782723233392,1,0,0,0,false_positive_risk
338,8,0.038626977610107784,0.09069022331263742,0.04813821455939372,-0.009511236949285934,0.6795711904538465,0.5280179794520548,0.07320561628007487,-0.07994149640466905,0.010993515443312604,0.028461658585361652,0.010379472671926602,1.0,high,,,,,,,,,0.8024181611980891,0.06591664962039656,0.33997309517719554,0.05051665545342229,0.9353704701402925,0.231998966506031,1,0,0,0,false_positive_risk
24,8,0.033661221036484223,0.0739493388792127,0.040279522629452905,-0.006618301592968685,0.5656268018153712,0.4542808219178082,-0.05670091338499833,0.042237771762996035,0.0,0.0013555013518279065,0.010379472671926602,1.0,high,,,,,,,,,0.8356906646125619,0.05744262300957337,0.34655955293673046,0.05208512448281535,0.9459214132816858,0.23195408130958012,1,0,0,0,false_positive_risk
567,1,0.013497519481896253,0.013497519481896253,0.011088721793884017,0.0024087976880122364,0.4642857142857143,0.4125,0.13462516648425737,0.04949988103433498,0.03571428571428571,0.010810810810810811,0.01015228426395939,1.0,high,,,,,,,,,1.2172295177737085,0.023033416474185005,0.36711189883532613,0.0682775778068155,0.9851124749257247,0.23151369929420743,1,1,0,0,review
406,3,0.043081850321848386,0.061011916321578256,0.055895283036920394,-0.012813432715072008,0.6221532091097308,0.5284817351598173,0.10381512203321781,0.09225792875516588,0.023809523809523808,0.02481420356971785,0.012095668511549654,1.0,low,,,,,,,,,0.7707600352142706,0.07351885672568222,0.3324548584224162,0.04899717212832204,0.924955964879123,0.23143903113057446,1,0,0,0,false_positive_risk
424,1,0.03930466750430744,0.03930466750430744,0.04982710374823362,-0.010522436243926181,0.6071428571428571,0.6875,-0.04672471364282412,0.08476148740016483,0.0,0.005405405405405406,0.01015228426395939,1.0,high,,,,,,,,,0.7888210340883157,0.06707312237780828,0.33767085865259583,0.04986733520394757,0.9331029968810757,0.23141427327579916,1,0,0,0,false_positive_risk
288,6,0.013827618901281022,0.03020754890714695,0.011722199248690938,0.002105419652590082,0.5247188302081811,0.28750000000000003,0.34771975426748614,-0.005597068814410559,0.027855179059540113,0.022046133560334077,0.01096548283772992,1.0,high,,,,,,,,,1.1796096114664834,0.02359672867497672,0.36642118633422743,0.06681020056802965,0.9842619791095498,0.23115328539481983,1,1,0,0,review
101,1,0.054310695388642985,0.054310695388642985,0.07458831795089207,-0.02027762256224909,0.7857142857142857,0.6875,-0.2241910489367243,-0.017121756348367295,0.0,0.043243243243243246,0.015228426395939087,1.0,low,,,,,,,,,0.7281394309548634,0.09268079720626317,0.315460848850019,0.046908050781660965,0.8998590212305279,0.23107808581689596,1,0,0,0,false_positive_risk
277,1,0.03550815240788716,0.03550815240788716,0.04416408879425401,-0.008655936386366844,0.6785714285714286,0.7125,-0.0034170642428794943,-0.0535188274458563,0.0,0.010810810810810811,0.013197969543147208,1.0,high,,,,,,,,,0.8040050950288591,0.06059439764000235,0.34192039103262195,0.05059211882384979,0.9407060622920834,0.23100290635976584,1,0,0,0,false_positive_risk
523,1,0.014922708174524185,0.014922708174524185,0.013517040084563291,0.0014056680899608934,0.8928571428571429,0.8625,-0.024598043926524923,-0.06417273698531877,0.0,0.005405405405405406,0.01015228426395939,1.0,low,,,,,,,,,1.1039923001757013,0.025465490364178497,0.3648280349009051,0.06378251136894221,0.9818522570112714,0.23057633459085852,1,1,0,0,review
310,8,0.020213471578411545,0.05814927861245987,0.02170673354831082,-0.0014932619698992745,0.5854587609031618,0.4515196917808219,0.18158329166895226,0.09296959995648077,0.0,0.013129428569958763,0.012629536972724014,1.0,high,,,,,,,,,0.9312074307921158,0.03449413871038512,0.3582279287680734,0.056434660095088636,0.9708569169659096,0.22963865783018478,1,0,0,0,false_positive_risk
589,3,0.05281912180349533,0.0930636010881879,0.0739336246940341,-0.02111450289053878,0.5429606625258799,0.7428082191780822,0.10317143587770873,0.25032008222224267,0.0,0.01099467240632785,0.01692584530569559,1.0,high,,,,,,,,,0.714412718463098,0.09013543799158082,0.31355549105485464,0.046224229901491,0.9007380010136448,0.2294394685947514,1,0,0,0,false_positive_risk
486,8,0.1190745104671847,0.2405773514328952,0.18385921352823387,-0.06478470306104914,0.566378758813332,0.5952054794520548,0.09698088864532727,-0.08201942269753512,0.07284724234521395,0.07935343413439937,0.1389426390146394,1.0,high,2.0,7.0,5.0,9.0,0.01599645456498612,0.019690796096020195,supervised,RFERF,0.6476396161071326,0.2031997653145857,0.21412985814349164,0.0428177310719538,0.7531538167863658,0.22939779146190914,1,0,0,0,false_positive_risk
339,1,0.014692569081046053,0.014692569081046053,0.014048336560142963,0.0006442325209030896,0.35714285714285715,0.35,0.3470904773248728,0.18151354845501727,0.10714285714285714,0.021621621621621623,0.01015228426395939,1.0,high,,,,,,,,,1.045858277821366,0.025072759715100118,0.36309444510559385,0.06137991745924839,0.9811389476011256,0.22934731566968045,1,1,0,0,review
126,8,0.01488579854351037,0.05954925441211363,0.014696652440320108,0.00018914610319026396,0.5682454910230729,0.40398116438356163,0.05139663958948375,0.026835205825067775,0.0,0.004127152152849499,0.013495237312743923,1.0,high,,,,,,,,,1.0128700126752228,0.025402504353734878,0.3620583322658589,0.059986012677757335,0.9802685299730531,0.2288025569541084,1,1,0,0,review
473,1,0.0674633060154685,0.0674633060154685,0.0988036320847793,-0.031340326069310795,0.25,0.4375,0.007283868042553232,-0.11992634075810382,0.03571428571428571,0.016216216216216217,0.01015228426395939,1.0,low,,,,,,,,,0.6828018828050879,0.1151256292879504,0.29027396411842316,0.044628425804116204,0.8673479615204236,0.22879292226357273,1,0,0,0,false_positive_risk
496,1,0.01708783737632521,0.01708783737632521,0.018074322375563046,-0.0009864849992378376,0.5714285714285714,0.6375,0.016464682506125143,-0.15120995286150987,0.0,0.021621621621621623,0.01015228426395939,1.0,high,,,,,,,,,0.9454206371481129,0.02916026722242953,0.35938172748793684,0.05706343314368025,0.9757337290475497,0.2284646846688439,1,0,0,0,false_positive_risk
23,1,0.005831263779084213,0.005831263779084213,0.004468900984065821,0.001362362795018392,0.42857142857142855,0.5125,0.04492803894230089,-0.0026724808111067513,0.0,0.0,0.01015228426395939,1.0,high,,,,,,,,,1.3048541016854014,0.00995100821114777,0.36472944006183267,0.07160107862522891,0.9940001312422295,0.22711946415227763,1,1,0,0,review
227,8,0.02003024860422335,0.05674913672761946,0.023684254921293762,-0.003654006317070415,0.6733275059774034,0.4556292808219178,0.13416385414480772,-0.043900887261482835,0.004078249336870027,0.011414170844630566,0.010379472671926602,1.0,high,,,,,,,,,0.8457200224700667,0.03418147006947106,0.35330847858377556,0.05255233647318896,0.9682019311548816,0.22699579201304707,1,0,0,0,false_positive_risk
35,6,0.00787830941896661,0.017550883726748314,0.007057369751199448,0.0008209396677671611,0.5965792410391803,0.48333333333333334,0.017314326539896195,0.09194929451135604,0.008909888004715592,0.005666217439650879,0.012582110238929163,1.0,low,,,,,,,,,1.1163237433645357,0.013444276350402322,0.3634967610979255,0.06428361115121753,0.9905248980827202,0.22633595090805408,1,1,0,0,review
