artifact_key,feature_set,category,model,balance_method,feature,group,n,non_null_n,missing_rate,mean,median,std,p01,p05,p25,p50,p75,p95,p99,group_source,threshold
RFERF_RF_ROSE,RFERF,supervised,RF,ROSE,25,pred_normal,932,932,0.0,0.10956614987333048,0.449472641965793,0.7734889559498066,-1.3667720438329252,-1.2906773675549703,0.25105765654609963,0.449472641965793,0.567509885416603,0.7178387461828832,0.853845754743798,train_oof,0.20232788980713348
RFERF_RF_ROSE,RFERF,supervised,RF,ROSE,28,TP,58,58,0.0,-0.667981956330433,-0.5500855920466661,0.8204248788170958,-2.4994334162875536,-1.962692405656541,-1.0914005289214541,-0.5500855920466661,-0.113127366217132,0.4752886408389881,0.8814493296637226,train_oof,0.20232788980713348
RFERF_RF_ROSE,RFERF,supervised,RF,ROSE,28,FP,263,263,0.0,-0.6773423597667378,-0.6115635651551136,0.9635151243166613,-2.735382410658056,-2.251902501941729,-1.3559990452590838,-0.6115635651551136,-0.11799200564338669,1.1963956988799842,1.7682460065629546,train_oof,0.20232788980713348
RFERF_RF_ROSE,RFERF,supervised,RF,ROSE,28,TN,907,907,0.0,0.23444803600826578,0.132842785371457,0.9100809804733826,-1.8926829619183871,-1.092862833707071,-0.4319360261012245,0.132842785371457,0.958171101922786,1.722036010154371,2.161825048315903,train_oof,0.20232788980713348
RFERF_RF_ROSE,RFERF,supervised,RF,ROSE,28,FN,25,25,0.0,0.14967735074403657,0.1814017909017926,0.9853540674613032,-2.0491478262047247,-1.2304156111604678,-0.4270859514636718,0.1814017909017926,0.7057341841507929,1.6514608700230569,1.8406038768313175,train_oof,0.20232788980713348
RFERF_RF_ROSE,RFERF,supervised,RF,ROSE,28,pred_anomaly,321,321,0.0,-0.6756510719184337,-0.598630032788302,0.9380854455096965,-2.714089854759762,-2.2460824123766656,-1.326869467856359,-0.598630032788302,-0.113127366217132,0.9970299581780158,1.6954873133095314,train_oof,0.20232788980713348
RFERF_RF_ROSE,RFERF,supervised,RF,ROSE,28,pred_normal,932,932,0.0,0.23217414423615665,0.132842785371457,0.911714613424435,-1.917846547357728,-1.0952878710258473,-0.43112768032829907,0.132842785371457,0.9508959899664566,1.722036010154371,2.160208356770052,train_oof,0.20232788980713348
RFERF_RF_ROSE,RFERF,supervised,RF,ROSE,31,TP,58,58,0.0,-0.13728207275255702,-0.42210975833819825,0.7864283400352929,-0.7821962568426066,-0.7117781671796803,-0.5221301673911625,-0.42210975833819825,-0.2809646787722946,1.7715099403391164,1.801454655175959,train_oof,0.20232788980713348
RFERF_RF_ROSE,RFERF,supervised,RF,ROSE,31,FP,263,263,0.0,0.0623021103879076,-0.4062925773716831,1.0132217552847846,-0.8684408316961453,-0.7610998591229141,-0.5510663043357875,-0.4062925773716831,-0.04063657032224245,1.8641241870101122,1.900075708924591,train_oof,0.20232788980713348
RFERF_RF_ROSE,RFERF,supervised,RF,ROSE,31,TN,907,907,0.0,-0.0009398468814468514,-0.4678865409001133,1.0093880870114857,-0.8654039329505743,-0.7493951452076926,-0.5831658774737156,-0.4678865409001133,-0.26896222968593914,1.8775780950557475,1.952588749733421,train_oof,0.20232788980713348
RFERF_RF_ROSE,RFERF,supervised,RF,ROSE,31,FN,25,25,0.0,-0.2850473723064753,-0.4838898063485874,0.9294640992548341,-2.2420234352765256,-0.6597024249034538,-0.556462754312599,-0.4838898063485874,-0.3932666636345527,1.8175658496239688,1.891649803581487,train_oof,0.20232788980713348
RFERF_RF_ROSE,RFERF,supervised,RF,ROSE,31,pred_anomaly,321,321,0.0,0.02624017075505107,-0.411316858384576,0.9780715704029309,-0.848875909262976,-0.7505488689958387,-0.5482750371064028,-0.411316858384576,-0.2055074213379191,1.859099905997218,1.893302233781283,train_oof,0.20232788980713348
RFERF_RF_ROSE,RFERF,supervised,RF,ROSE,31,pred_normal,932,932,0.0,-0.008560756898212635,-0.4709569348524367,1.0079109999454348,-0.8783889081016737,-0.7492090607257336,-0.582747187389308,-0.4709569348524367,-0.27045090554161144,1.876694193766442,1.9521235385285238,train_oof,0.20232788980713348
RFERF_RF_ROSE,RFERF,supervised,RF,ROSE,33,TP,58,58,0.0,0.5090547417317071,-0.0618285981470981,2.178885916728251,-0.30916327898525287,-0.2703916108123323,-0.21705964028305544,-0.0618285981470981,0.18136274741946096,2.3885580462682516,9.728758101984218,train_oof,0.20232788980713348
RFERF_RF_ROSE,RFERF,supervised,RF,ROSE,33,FP,263,263,0.0,0.05990379251794944,-0.1104600893522285,0.9128840784861824,-0.513203393520705,-0.4177026672377387,-0.2297512733536624,-0.1104600893522285,0.15343776571003445,0.5476747951102274,1.3364199702378898,train_oof,0.20232788980713348
RFERF_RF_ROSE,RFERF,supervised,RF,ROSE,33,TN,907,907,0.0,-0.046904435744359846,-0.1539064807982051,0.9060878019339624,-0.5931149309853022,-0.4808049924112255,-0.2866857020816192,-0.1539064807982051,-0.004046930896404,0.47589674746391,3.088305898013492,train_oof,0.20232788980713348
RFERF_RF_ROSE,RFERF,supervised,RF,ROSE,33,FN,25,25,0.0,-0.1101184827798606,-0.1572276558073355,0.19966413480875922,-0.4442666449842405,-0.31057105051463313,-0.2445271131902029,-0.1572276558073355,-0.0251262253421121,0.2585021204376603,0.36285479480618804,train_oof,0.20232788980713348
RFERF_RF_ROSE,RFERF,supervised,RF,ROSE,33,pred_anomaly,321,321,0.0,0.14105879268741342,-0.1057833327067178,1.2481689018063251,-0.5125256027025151,-0.3947933375829183,-0.225481191199066,-0.1057833327067178,0.1602495634328433,0.5804798707106222,9.703408725383914,train_oof,0.20232788980713348
RFERF_RF_ROSE,RFERF,supervised,RF,ROSE,33,pred_normal,932,932,0.0,-0.0486000915124795,-0.1539064807982051,0.894472562108955,-0.5931149309853022,-0.4808049924112255,-0.2834323061543078,-0.1539064807982051,-0.004046930896404,0.4601279440787188,3.088305898013492,train_oof,0.20232788980713348
RFERF_RF_ROSE,RFERF,supervised,RF,ROSE,35,TP,58,58,0.0,0.018732894001194638,-0.1750404154125366,0.8639008636551461,-0.31277388242866644,-0.2992473952921278,-0.21918703187876326,-0.1750404154125366,-0.13303561022625066,0.5844567090674196,3.6777581610800443,train_oof,0.20232788980713348
RFERF_RF_ROSE,RFERF,supervised,RF,ROSE,35,FP,263,263,0.0,-0.03610771413597484,-0.1597856582794808,0.8011065861585823,-0.3018573324129967,-0.279127021310469,-0.21713559238278923,-0.1597856582794808,-0.11805196844508314,0.014118573037381729,5.078071845493317,train_oof,0.20232788980713348
