anchor_rank,feature,n_models,mean_tp_mean_positive_shap,max_tp_mean_positive_shap,mean_fp_mean_positive_shap,mean_tp_fp_shap_gap,mean_tp_positive_push_rate,mean_fp_positive_push_rate,mean_tp_vs_tn_smd,mean_tp_vs_fp_smd,avg_tp_trigger_rate,avg_fp_trigger_rate,avg_tn_trigger_rate,fp_evidence_coverage,dominant_monitor_direction,appeared_in_topn_models,avg_rank,best_rank,worst_rank,avg_mean_positive_shap,max_mean_positive_shap,appeared_categories,appeared_feature_sets,tp_fp_ratio,score_tp_shap,score_gap,score_ratio,score_fp_penalty,final_candidate_score,tp_signal_available,gap_positive,ratio_pass,tp_fp_priority_candidate,recommendation,redundancy_cluster,cluster_size,dominant_monitor_direction_all,mean_suggested_threshold,threshold_defined_rate,mean_tp_trigger_rate_all,mean_fp_trigger_rate_all,mean_tn_trigger_rate_all,mean_ks_stat,mean_wasserstein_distance,mean_distribution_sep_score,mean_median_gap,mean_p95_gap,score_model_signal,score_distribution_sep,score_stability_anchor,score_fp_penalty_anchor,overall_anchor_score,anchor_recommendation
111,254,1,0.0694321924708612,0.0694321924708612,0.06422288408594293,0.005209308384918274,0.42857142857142855,0.425,-0.04673191528832494,-0.045382204708511696,0.0,0.043243243243243246,0.01015228426395939,1.0,high,,,,,,,,,1.081112962444153,0.11848551936095741,0.37348792979986817,0.06284495921377893,0.9137754725076521,0.2633871257778644,1,1,0,0,review,C090,1.0,high,1.8916469743410476,1.0,0.0,0.043243243243243246,0.01015228426395939,0.05335186901451962,0.06595329679192441,0.11612643225410199,0.005440809140836694,-0.14200511857583575,0.2633871257778644,0.11812643866238065,0.0,0.9137754725076521,0.2633871257778644,review_anchor
112,125,10,0.053313799589142494,0.11086040873545476,0.03998243422103156,0.013331365368110937,0.6481079671325725,0.41424657534246573,-0.5118950195063819,-0.052436936142354805,0.06556910256894824,0.06303148154784224,0.011607513309728607,1.0,low,,,,,,,,,1.3334305583900234,0.0909796019487154,0.39197973091236693,0.07265767841771698,0.9463202790131796,0.26314932363805765,1,1,0,0,review,C091,1.0,low,-1.5200354424671603,1.0,0.06556910256894824,0.06303148154784224,0.011607513309728607,0.21092575429924829,0.4125495035552591,0.5162013546369417,-0.41156036499829013,-1.120744183723866,0.26314932363805765,0.5250917166087704,0.0,0.9463202790131796,0.26314932363805765,review_anchor
113,183,8,0.09751316808515495,0.20967240937815299,0.10977552494745475,-0.0122623568622998,0.6395715940241472,0.48471746575342467,0.1877208045740198,0.07813761002729655,0.01658148432651806,0.012722266359972286,0.010379472671926602,1.0,high,,,,,,,,,0.8882960763050842,0.16640549511598351,0.33370951411966776,0.054507855693179945,0.8526172889378149,0.2628383523147112,1,0,0,0,false_positive_risk,,,high,1.9037121226580087,1.0,0.01658148432651806,0.012722266359972286,0.010379472671926602,0.14826485428895067,0.20036174982926966,0.28222296727244683,0.4460602615804192,-0.16827420413993321,0.2628383523147112,0.28708359832906294,0.0,0.8526172889378149,0.2628383523147112,review_anchor
114,332,1,0.06547072595670793,0.06547072595670793,0.0586748614301227,0.0067958645265852255,0.5714285714285714,0.5875,0.7213647405765438,0.04064650929342441,0.03571428571428571,0.021621621621621623,0.01015228426395939,1.0,high,,,,,,,,,1.115822421407481,0.1117253062572523,0.3771001034999826,0.06426329646509746,0.9212241512585905,0.26279522797177424,1,1,0,0,review,C092,1.0,high,0.5011699047477268,1.0,0.03571428571428571,0.021621621621621623,0.01015228426395939,0.07942539388322521,0.1954088455023269,0.22801642095356994,0.01657513443308406,6.676151097478877e-05,0.26279522797177424,0.23194347093046094,0.0,0.9212241512585905,0.26279522797177424,review_anchor
115,405,8,0.05781187766482135,0.1513489171255348,0.048126337162143075,0.009685540502678277,0.523894278451972,0.41603167808219177,0.01710452835989374,0.05468564595532692,0.052238876319758674,0.01939099826255285,0.015742919511293054,1.0,high,,,,,,,,,1.201252392635795,0.09865553868579327,0.3836791405025614,0.06765744958730334,0.9353864165273218,0.2616360891952786,1,1,0,0,review,C093,1.0,high,0.263070740733476,1.0,0.052238876319758674,0.01939099826255285,0.015742919511293054,0.14711152301513747,0.15761397186998613,0.2567160365193911,0.018568954203268102,-0.00928447710163427,0.2616360891952786,0.2611373703034448,0.0,0.9353864165273218,0.2616360891952786,review_anchor
116,499,1,0.07307200801874777,0.07307200801874777,0.07228195137444261,0.0007900566443051621,0.6785714285714286,0.6625,-0.2482701316813204,-0.20370307432524967,,,,1.0,flat,,,,,,,,,1.0109302063555594,0.12469683748619764,0.3634264485245474,0.0599033373281532,0.9029555088939031,0.2611828879068643,1,1,0,0,review,C094,1.0,flat,,0.0,,,,0.08718978478014623,0.11915178998906739,0.2009302514353365,0.0,-0.07006065711944731,0.2611828879068643,0.2043908054426135,0.0,0.9029555088939031,0.2611828879068643,review_anchor
117,547,3,0.0696091107288172,0.11650809216189652,0.06738430613375189,0.002224804595065311,0.593167701863354,0.5834474885844748,0.2499245880276162,0.01895629951635657,0.0,0.016644389920452144,0.010211968446355238,1.0,high,,,,,,,,,1.0330166580724194,0.1187874290505751,0.36669299464789074,0.06083999064296271,0.9095310022357871,0.2606439683667685,1,1,0,0,review,C095,1.0,high,1.97754146543796,1.0,0.0,0.016644389920452144,0.010211968446355238,0.1451446812892596,0.21747820610655144,0.30917724933678786,0.24329793505926323,0.1371244400495064,0.2606439683667685,0.3145021049098454,0.0,0.9095310022357871,0.2606439683667685,review_anchor
118,124,10,0.05133833705516775,0.15876067201233618,0.0412334157598966,0.010104921295271149,0.7216990749130929,0.43426369863013703,0.42238206321837923,0.16641117417082818,0.0961553718669646,0.04387875398738947,0.012080056088001456,1.0,high,,,,,,,,,1.2450663159732487,0.08760848984658294,0.3846339609652936,0.06934742216854703,0.9446407329506585,0.2587671419569965,1,1,0,0,review,C096,1.0,high,2.096530389380759,1.0,0.0961553718669646,0.04387875398738947,0.012080056088001456,0.17331891669241067,0.3519789903302984,0.4105135868924436,0.5227618346362346,0.6970157795149745,0.2587671419569965,0.41758372405702826,0.0,0.9446407329506585,0.2587671419569965,review_anchor
119,134,1,0.048036750092768914,0.048036750092768914,0.03640503748045072,0.011631712612318192,0.75,0.6625,-0.3400723082165754,-0.1815412895902299,0.0,0.016216216216216217,0.013197969543147208,1.0,low,,,,,,,,,1.3195083267958274,0.08197435628354784,0.3881100657788338,0.07214453726175282,0.951123229674761,0.2587639926668959,1,1,0,0,review,C097,1.0,low,-1.760430328485589,1.0,0.0,0.016216216216216217,0.013197969543147208,0.14494902687673772,0.1598295515303263,0.3193099857986125,-0.13357798049259112,0.05880771021583109,0.2587639926668959,0.32480935407703504,0.0,0.951123229674761,0.2587639926668959,review_anchor
120,487,1,0.10788736283311548,0.10788736283311548,0.1317263295420762,-0.023838966708960713,0.25,0.3125,-0.0747547961116746,-0.023803803570180863,0.10714285714285714,0.15135135135135136,0.23045685279187816,1.0,low,,,,,,,,,0.8190265621775634,0.1841089811924124,0.3073525989583437,0.0513031632863513,0.8231465203607562,0.25842465685781396,1,0,0,0,false_positive_risk,,,low,-0.915088955541793,1.0,0.10714285714285714,0.15135135135135136,0.23045685279187816,0.11572443620636391,0.14848646375552974,0.26427403754880147,-0.04981726961141064,-0.2649371174465034,0.25842465685781396,0.2688255402375497,0.0,0.8231465203607562,0.25842465685781396,review_anchor
121,354,3,0.05236847949408532,0.08439533687299662,0.044133457737899125,0.008235021756186178,0.5600414078674948,0.5064497716894977,-0.08045024098350537,-0.08874855912797948,0.0,0.0201875430108539,0.010211968446355238,1.0,high,,,,,,,,,1.1865936225775136,0.08936642024669432,0.3803766883989147,0.06708451925383789,0.9407471870157451,0.2573511971706942,1,1,0,0,review,C098,1.0,high,0.5796528426005473,1.0,0.0,0.0201875430108539,0.010211968446355238,0.11256307280403666,0.1839857692198399,0.2313833721600138,-0.053667182842730976,0.16599654630638017,0.2573511971706942,0.2353684100028759,0.0,0.9407471870157451,0.2573511971706942,review_anchor
122,377,10,0.042735519408749,0.12206595974613546,0.030255387021418535,0.012480132387330464,0.8268411457921114,0.553013698630137,-0.5156457884205314,-0.23851756689076806,0.058113812760717254,0.043206666281696185,0.01545372666781895,1.0,low,1.0,7.0,7.0,7.0,0.016848221386692286,0.016848221386692286,supervised,RFERF,1.4124929017928434,0.07292784560174922,0.3900416958784383,0.0755148951159793,0.9593796434534317,0.25722459037277023,1,1,0,0,review,C099,1.0,low,-1.6999691552406122,1.0,0.058113812760717254,0.043206666281696185,0.01545372666781895,0.22184121099783746,0.3179814003904293,0.4835447213486893,-0.4269558677193778,-0.4269558677193778,0.25722459037277023,0.49187264913063095,0.0,0.9593796434534317,0.25722459037277023,review_anchor
123,367,1,0.06104734531185625,0.06104734531185625,0.0576210800515917,0.0034262652602645507,0.6071428571428571,0.6125,-0.10019595211981241,-0.15373276367694383,0.0,0.010810810810810811,0.01015228426395939,1.0,high,,,,,,,,,1.059462010382256,0.10417684012957801,0.3694284065898815,0.0619482030914294,0.9226389398146834,0.25715279262854984,1,1,0,0,review,C100,1.0,high,3.279161545755175,1.0,0.0,0.010810810810810811,0.01015228426395939,0.05479353310678612,0.1178476957287238,0.14585111273093238,0.03531495989309241,-0.43084251069572854,0.25715279262854984,0.14836305729389068,0.0,0.9226389398146834,0.25715279262854984,review_anchor
124,476,1,0.054011079314292436,0.054011079314292436,0.04793210979208475,0.006078969522207683,0.5714285714285714,0.5375,0.3909294532778884,0.13489056564389976,0.03571428571428571,0.016216216216216217,0.01015228426395939,1.0,high,,,,,,,,,1.1268245764389768,0.09216950460675012,0.37546792093010817,0.06470802590728167,0.9356471828172155,0.2560145015849104,1,1,0,0,review,C101,1.0,high,2.9231739293762313,1.0,0.03571428571428571,0.016216216216216217,0.01015228426395939,0.14016064257028113,0.19810494766145567,0.33140886278433823,0.09563879766268524,0.04672192531570607,0.2560145015849104,0.3371166059437825,0.0,0.9356471828172155,0.2560145015849104,review_anchor
125,184,1,0.06693664172863352,0.06693664172863352,0.06903312110471906,-0.002096479376085536,0.7142857142857143,0.6875,-0.10036242191383236,-0.16507707549690834,0.0,0.010810810810810811,0.01015228426395939,1.0,low,,,,,,,,,0.9696308186195826,0.11422688060475565,0.3568545603804991,0.05812395629296118,0.907317331924692,0.2551036448071134,1,0,0,0,false_positive_risk,,,low,-0.8167996037121427,1.0,0.0,0.010810810810810811,0.01015228426395939,0.07084749253423953,0.10557417165326441,0.16634786308560687,-0.011676259978796705,-0.11859744064177846,0.2551036448071134,0.16921281627254958,0.0,0.907317331924692,0.2551036448071134,review_anchor
126,419,3,0.10960156868374756,0.21490122903139322,0.13837817821388745,-0.02877660953013989,0.5429606625258799,0.5921803652968037,0.07452833354532379,-0.08907534336003431,0.0,0.01099467240632785,0.010211968446355238,1.0,high,,,,,,,,,0.7920437318833562,0.18703426071010834,0.2961108766701665,0.050021677808871415,0.8142158639936269,0.2550728892462303,1,0,0,0,false_positive_risk,,,high,2.0445688163296,1.0,0.0,0.01099467240632785,0.010211968446355238,0.13265369168983626,0.14713338881232815,0.24828898464387775,0.24928711348961496,-0.007003250076750289,0.2550728892462303,0.2525651821533833,0.0,0.8142158639936269,0.2550728892462303,review_anchor
127,68,3,0.0727781433174919,0.1337221865885143,0.07857884136553221,-0.0058006980480403,0.47826086956521735,0.5530821917808219,-0.1262788825840283,0.020422428355619554,0.02639751552795031,0.02127105047931609,0.010211968446355238,1.0,low,,,,,,,,,0.926179898465839,0.12419535956203778,0.3484210225340229,0.05621114033915985,0.8945014138796333,0.25489682004081726,1,0,0,0,false_positive_risk,,,low,-0.740510181067129,1.0,0.02639751552795031,0.02127105047931609,0.010211968446355238,0.10403665945834621,0.2441675949504897,0.24827012206104251,-0.13303148869384465,0.3063856874962201,0.25489682004081726,0.2525459947066406,0.0,0.8945014138796333,0.25489682004081726,review_anchor
128,484,8,0.05404207778518197,0.115295196696449,0.049429050797735255,0.004613026987446714,0.7039608559085034,0.5298159246575342,-0.34882098538364836,-0.3160269534940321,0.2779423170538734,0.20439063474485966,0.12256510364951269,1.0,low,,,,,,,,,1.0933262304858598,0.09222240326646454,0.37213035289146384,0.06334671112443317,0.9336374158512316,0.25456115098403476,1,1,0,0,review,C102,1.0,low,-1.0153846670981137,1.0,0.2779423170538734,0.20439063474485966,0.12256510364951269,0.14573164452682524,0.19190264928950948,0.27272505140592246,-0.05781529421826159,-0.7626891725712925,0.25456115098403476,0.27742210305835285,0.0,0.9336374158512316,0.25456115098403476,review_anchor
129,560,1,0.1991829084673369,0.1991829084673369,0.28771676097697263,-0.08853385250963572,0.5357142857142857,0.6875,0.407229185819044,0.42105172747102193,0.03571428571428571,0.016216216216216217,0.013197969543147208,1.0,high,,,,,,,,,0.6922881648986674,0.33990414990111184,0.16005925150984512,0.045110446694821484,0.6137164794145662,0.2543731726938192,1,0,0,0,false_positive_risk,,,high,3.689393799585776,1.0,0.03571428571428571,0.016216216216216217,0.013197969543147208,0.1247451343836886,0.16792465841052068,0.28964707177268467,0.13661871771685327,-0.24571278201133628,0.2543731726938192,0.2946355656791963,0.0,0.6137164794145662,0.2543731726938192,review_anchor
130,16,8,0.04501287633050227,0.11996221906367151,0.03698676275072563,0.008026113579776646,0.6914012831038693,0.346875,0.21199102331243339,0.04144527209673242,0.03748612085629239,0.020099788919465043,0.010347160992285534,1.0,high,,,,,,,,,1.2169996231859785,0.07681413822829201,0.3799010590778038,0.06826868651913551,0.9503422154416928,0.25338393186265434,1,1,0,0,review,C103,1.0,high,1.8700106502320784,1.0,0.03748612085629239,0.020099788919465043,0.010347160992285534,0.13830707445165277,0.2287429236319888,0.27248933363742567,0.162656166140184,0.21320715110728083,0.25338393186265434,0.27718232560216577,0.0,0.9503422154416928,0.25338393186265434,review_anchor
131,480,8,0.05338402676443916,0.13493371343051316,0.05051927086859919,0.0028647558958399726,0.6742416199651736,0.42504280821917806,-0.08682849793882907,-0.20190085687777545,0.0,0.007518259454886615,0.010379472671926602,1.0,low,,,,,,,,,1.056706200358497,0.09109944410034802,0.368149996513317,0.06183338501346555,0.9321737053403938,0.2524688241308668,1,1,0,0,review,C104,1.0,low,-1.1147217580453659,1.0,0.0,0.007518259454886615,0.010379472671926602,0.07859128822984245,0.09390066589001096,0.08971828647340031,-0.15374335261511385,-0.2064005893933154,0.2524688241308668,0.09126347428640352,0.0,0.9321737053403938,0.2524688241308668,review_anchor
132,6,1,0.048872949850143683,0.048872949850143683,0.04414177543869454,0.004731174411449143,0.35714285714285715,0.4375,0.15615390052722225,-0.005076882913777786,0.0,0.0,0.01116751269035533,1.0,low,,,,,,,,,1.1071813347884012,0.08340132494197867,0.37239934369898064,0.06391238177961457,0.940736019815282,0.25193641142393675,1,1,0,0,review,C105,1.0,low,-2.826514463517873,1.0,0.0,0.0,0.01116751269035533,0.13278756049840387,0.20788836173066771,0.32417705451022044,0.049813852390582156,-0.02220339183577491,0.25193641142393675,0.3297602466728682,0.0,0.940736019815282,0.25193641142393675,review_anchor
133,282,6,0.04764501591788902,0.21361016588941362,0.04271364251125911,0.004931373406629912,0.645088963230444,0.50625,0.350873149388218,0.013894104355233564,0.024067531521892577,0.015494363396011693,0.01077550010607349,1.0,high,,,,,,,,,1.1154519520392114,0.0813058648315235,0.3728551444905124,0.06424828112530259,0.9426534062518611,0.2514938861300097,1,1,0,0,review,C106,1.0,high,1.6935196607473288,1.0,0.024067531521892577,0.015494363396011693,0.01077550010607349,0.18074348676758314,0.2558125924524354,0.37426904278802087,0.3900272547933285,0.34352400518335346,0.2514938861300097,0.3807149523838521,0.0,0.9426534062518611,0.2514938861300097,review_anchor
134,47,6,0.05866388611083188,0.16234643076330688,0.05999435660499708,-0.0013304704941652066,0.6932361929446108,0.35833333333333334,0.05335383085071362,-0.06608550549632652,0.012924058512293807,0.012098602976463105,0.010425360050051083,1.0,low,,,,,,,,,0.9778234059092421,0.10010948475364712,0.35859856241399757,0.05847988141682726,0.9194526199796507,0.25126460090698866,1,0,0,0,false_positive_risk,,,low,-0.24443626143264152,1.0,0.012924058512293807,0.012098602976463105,0.010425360050051083,0.07386468952734013,0.09131900535736971,0.07769271978902147,0.12032051194243798,0.031025878734501244,0.25126460090698866,0.07903079531961758,0.0,0.9194526199796507,0.25126460090698866,review_anchor
135,77,3,0.05322382664164118,0.07795130589910963,0.0517695701504989,0.00145425649114229,0.45445134575569357,0.454851598173516,-0.17443722942477566,-0.07305254250855718,0.0,0.010032065964269353,0.010211968446355238,1.0,high,,,,,,,,,1.0280909516326797,0.09082606378387056,0.3649386579921835,0.06063198348155371,0.9304950752642116,0.25098792713393514,1,1,0,0,review,C107,1.0,high,2.5650063338511733,1.0,0.0,0.010032065964269353,0.010211968446355238,0.06647101225414478,0.11811986727816053,0.11134532794277367,0.03029745542410195,-0.18337933546166973,0.25098792713393514,0.11326299100272333,0.0,0.9304950752642116,0.25098792713393514,review_anchor
136,217,8,0.05968370505333076,0.1110132695232086,0.06222578645406473,-0.0025420814007339654,0.49511064923124515,0.37868150684931506,0.018195223318115256,-0.08537138890065103,0.0,0.01193108833292016,0.010379472671926602,1.0,low,,,,,,,,,0.9591474604726685,0.1018497981840034,0.35584004102509725,0.05766634368634959,0.9164567410634888,0.25067087442474933,1,0,0,0,false_positive_risk,,,low,0.7001752383866635,1.0,0.0,0.01193108833292016,0.010379472671926602,0.07978580990629183,0.16578082128458405,0.13116998143698833,0.07242036689897552,0.14566839513393903,0.25067087442474933,0.1334290778231903,0.0,0.9164567410634888,0.25067087442474933,review_anchor
137,144,8,0.06423818935617069,0.15607053551375857,0.06972410559210013,-0.005485916235929426,0.7557516046437027,0.6757277397260274,-0.3123770920157751,-0.06882882868493237,0.0,0.025555350965426136,0.010379472671926602,1.0,low,,,,,,,,,0.9213196614091669,0.10962199172765089,0.34913769845435094,0.05599450308071105,0.9063896281664919,0.250427969660157,1,0,0,0,false_positive_risk,,,low,-1.1408028395913603,1.0,0.0,0.025555350965426136,0.010379472671926602,0.1593141797961075,0.23321483642385582,0.321448693714226,-0.1814363978179502,-0.5391020501980923,0.250427969660157,0.3269848962383378,0.0,0.9063896281664919,0.250427969660157,review_anchor
138,349,3,0.055638232475584,0.07664980567003492,0.05667368259634409,-0.001035450120760092,0.5429606625258799,0.4252853881278538,0.06966049461546889,0.16890462044797205,0.0,0.0,0.010211968446355238,1.0,high,,,,,,,,,0.9817296128763144,0.09494622935840427,0.35927024670289526,0.05864906696975863,0.9239108991651364,0.24988046906469563,1,0,0,0,false_positive_risk,,,high,4.139182742190516,1.0,0.0,0.0,0.010211968446355238,0.07602718566573988,0.09556820083342273,0.11667327856918898,0.104829122941785,0.04955558539066929,0.24988046906469563,0.118682703127266,0.0,0.9239108991651364,0.24988046906469563,review_anchor
139,48,6,0.048796488948057874,0.15103430040064025,0.046058809218147055,0.002737679729910819,0.6359429086989938,0.375,-0.16164865891249372,-0.15789054001095612,0.0,0.027070737651666354,0.010425360050051083,1.0,low,,,,,,,,,1.059438786551003,0.08327084498200554,0.3678606772938922,0.061947236135721166,0.9381622435955942,0.24987221276767357,1,1,0,0,review,C108,1.0,low,-2.2833997319553876,1.0,0.0,0.027070737651666354,0.010425360050051083,0.11495211615693542,0.17630641338182199,0.20353194960586304,-0.13138648656291332,0.2949130313733812,0.24987221276767357,0.20703731178396267,0.0,0.9381622435955942,0.24987221276767357,review_anchor
140,418,1,0.04178264862183195,0.04178264862183195,0.03634719149394243,0.005435457127889523,0.5714285714285714,0.5125,-0.20330901818068678,-0.12091926847522491,0.42857142857142855,0.3081081081081081,0.3269035532994924,1.0,low,,,,,,,,,1.1495426992975617,0.07130177870030244,0.3740028113853483,0.06561910394658609,0.9512008926904445,0.24896546495408717,1,1,0,0,review,C109,1.0,low,-1.117143565828484,1.0,0.42857142857142855,0.3081081081081081,0.3269035532994924,0.0560086499845536,0.06779787479323364,0.12155766295138598,-0.10890824791674915,-0.07410685584450749,0.24896546495408717,0.12365120961564736,0.0,0.9512008926904445,0.24896546495408717,review_anchor
141,119,1,0.20993139189076948,0.20993139189076948,0.3122381103126355,-0.102306718421866,0.5714285714285714,0.575,0.038330803018041704,0.07458931764332657,0.0,0.005405405405405406,0.012182741116751269,1.0,high,,,,,,,,,0.6723439098467862,0.3582463568147495,0.12870203526214982,0.04409387181972675,0.5807945421637738,0.24880738188486748,1,0,0,0,false_positive_risk,,,high,1.167402168152943,1.0,0.0,0.005405405405405406,0.012182741116751269,0.08065080836165174,0.09460124586286114,0.17703415087889018,0.09616006902787201,-0.053422260571045266,0.24880738188486748,0.18008315039923362,0.0,0.5807945421637738,0.24880738188486748,review_anchor
142,474,1,0.1523742747958971,0.1523742747958971,0.2168365929004902,-0.0644623181045931,0.2857142857142857,0.425,0.1437703134061092,-0.03453592447144471,0.0,0.016216216216216217,0.01015228426395939,1.0,low,,,,,,,,,0.7027147621057859,0.26002556514426567,0.21486384443646928,0.045637140069515615,0.7088789606384607,0.24848470346639623,1,0,0,0,false_positive_risk,,,low,-0.9983668648105265,1.0,0.0,0.016216216216216217,0.01015228426395939,0.058346205334157145,0.11860117311795026,0.15221245561296606,0.04010702790368545,-0.18969581615987918,0.24848470346639623,0.15483395944061862,0.0,0.7088789606384607,0.24848470346639623,review_anchor
143,96,1,0.10292497450089086,0.10292497450089086,0.13536178806905017,-0.032436813568159306,0.5357142857142857,0.45,-0.06414371191811458,-0.11101671933749327,0.0,0.016216216216216217,0.01015228426395939,1.0,high,,,,,,,,,0.7603694954767236,0.17564070246045177,0.287777548642269,0.048492534351127006,0.8182656169543181,0.24811461414251865,1,0,0,0,false_positive_risk,,,high,2.791253158822948,1.0,0.0,0.016216216216216217,0.01015228426395939,0.05881989496447328,0.11475105034283056,0.15098204104039492,0.019774715145367404,-0.11300800280233259,0.24811461414251865,0.15358235385251195,0.0,0.8182656169543181,0.24811461414251865,review_anchor
144,483,1,0.054992999937965845,0.054992999937965845,0.05809983903208883,-0.0031068390941229873,0.8214285714285714,0.7625,-0.18315363438399165,-0.006729282673210768,0.03571428571428571,0.06486486486486487,0.09746192893401015,1.0,low,,,,,,,,,0.9465258571128388,0.09384514483827537,0.35455423535240693,0.05711213392385224,0.9219961663319347,0.24752637195899618,1,0,0,0,false_positive_risk,,,low,-1.0627729969763844,1.0,0.03571428571428571,0.06486486486486487,0.09746192893401015,0.08572752548656164,0.17895924384573078,0.22994271172087583,-0.018077060356033847,-0.6933781348034336,0.24752637195899618,0.23390293755449504,0.0,0.9219961663319347,0.24752637195899618,review_anchor
145,489,8,0.03319053149726181,0.09132828755393156,0.025304125124020305,0.007886406373241502,0.5101031218526699,0.34028253424657534,0.1441609661663124,0.11439249898770264,0.00646551724137931,0.017091132632127793,0.026504059220989445,1.0,high,,,,,,,,,1.3116648504774908,0.05663939481631212,0.37958298227994625,0.07185408682750394,0.9660271215863465,0.24750418213464415,1,1,0,0,review,C110,1.0,high,2.3983307796412587,1.0,0.00646551724137931,0.017091132632127793,0.026504059220989445,0.08387395736793327,0.14788363894097692,0.1293168011188011,0.04010305686705795,0.20450210240358935,0.24750418213464415,0.13154398080490193,0.0,0.9660271215863465,0.24750418213464415,review_anchor
146,433,3,0.03325976389650586,0.05890929567170667,0.02621502113504229,0.007044742761463568,0.5098343685300207,0.4639840182648402,0.26944274727727496,0.17782484629793474,0.038302277432712216,0.02481420356971785,0.010211968446355238,1.0,high,,,,,,,,,1.268729242107941,0.056757539390019464,0.3776667341983541,0.07024647370636006,0.9648041684402385,0.24653274760080987,1,1,0,0,review,C111,1.0,high,3.1628949766428853,1.0,0.038302277432712216,0.02481420356971785,0.010211968446355238,0.09716815981876221,0.13694366078824013,0.1777621928376013,0.009580302334503243,0.32240078649990167,0.24653274760080987,0.18082373117925057,0.0,0.9648041684402385,0.24653274760080987,review_anchor
147,482,1,0.038179972702402656,0.038179972702402656,0.03394666694757619,0.004233305754826465,0.4642857142857143,0.4625,0.02398547207657562,0.11450111003427595,0.0,0.0,0.01015228426395939,1.0,high,,,,,,,,,1.1247046068282331,0.06515383907443022,0.3712658268820629,0.06462251164500844,0.9544237952070495,0.2458081655440976,1,1,0,0,review,C112,1.0,high,2.365584517120424,1.0,0.0,0.0,0.01015228426395939,0.0810421171866955,0.1016479965315375,0.18139878921621372,-0.14605083763101095,0.07481836717570922,0.2458081655440976,0.1845229594317643,0.0,0.9544237952070495,0.2458081655440976,review_anchor
148,223,1,0.050318705413727335,0.050318705413727335,0.05255912790461179,-0.002240422490884457,0.5714285714285714,0.5875,-0.05103003924906597,-0.026315350840231948,0.0,0.032432432432432434,0.01015228426395939,1.0,low,,,,,,,,,0.957373294036565,0.08586849604408801,0.3565268395265475,0.05758865674860157,0.9294350287520494,0.24576668450052472,1,0,0,0,false_positive_risk,,,low,-1.087553722322252,1.0,0.0,0.032432432432432434,0.01015228426395939,0.0923488827103285,0.09226117574933895,0.195443880618495,-0.1262929959589562,-0.054953808390622694,0.24576668450052472,0.1988099447100923,0.0,0.9294350287520494,0.24576668450052472,review_anchor
149,87,1,0.07838421635250058,0.07838421635250058,0.09861631820385877,-0.020232101851358195,0.6071428571428571,0.7,-0.12181716859959142,-0.020202021766414845,0.0,0.010810810810810811,0.01015228426395939,1.0,low,,,,,,,,,0.794840222999052,0.13376208144551027,0.3155644876122238,0.05015538361047892,0.8675994458800097,0.244965200171968,1,0,0,0,false_positive_risk,,,low,-1.9334339493653152,1.0,0.0,0.010810810810810811,0.01015228426395939,0.09775512305632787,0.1764001319334253,0.2487904593179536,-0.007544589506438215,0.01735255586480655,0.244965200171968,0.25307529355677455,0.0,0.8675994458800097,0.244965200171968,review_anchor
150,84,3,0.06075811697283223,0.09002637291173081,0.07059335195882843,-0.0098352349859962,0.48343685300207034,0.5314497716894978,-0.022276132250115127,0.10301169848301077,0.0,0.012796474208129653,0.013149890251892027,1.0,high,,,,,,,,,0.8606776032999209,0.10368327412303788,0.3392354363220454,0.0532444315399102,0.9052225931086255,0.2444150861646734,1,0,0,0,false_positive_risk,,,high,0.7972638715440982,1.0,0.0,0.012796474208129653,0.013149890251892027,0.04676140459272989,0.09610861485370865,0.06333973673755801,0.0396940153862215,-0.2977051153966943,0.2444150861646734,0.06443061567799256,0.0,0.9052225931086255,0.2444150861646734,review_anchor
151,296,3,0.05785353034838666,0.10998259113695068,0.06593083596154253,-0.00807730561315588,0.593167701863354,0.6691780821917809,-0.08311741611026123,0.0019278279563288887,0.011904761904761904,0.009192870604526048,0.010211968446355238,1.0,high,,,,,,,,,0.8774881966024612,0.09872661868009253,0.34323778208244227,0.05401565717296131,0.911482406016646,0.24441335413302656,1,0,0,0,false_positive_risk,,,high,3.5470832137316144,1.0,0.011904761904761904,0.009192870604526048,0.010211968446355238,0.09162805066419526,0.16902532745998158,0.18494122660110465,0.10444899618734399,-1.2427050546386256,0.24441335413302656,0.1881264070219391,0.0,0.911482406016646,0.24441335413302656,review_anchor
152,3,1,0.043322676848339514,0.043322676848339514,0.043365445038525956,-4.276819018644157e-05,0.5357142857142857,0.4625,-0.30027880218502445,-0.056679820269175646,0.0,0.010810810810810811,0.01015228426395939,1.0,low,,,,,,,,,0.9990137725982416,0.0739298253996035,0.36153032402888857,0.05939369754447052,0.9417783075120304,0.2440875976286051,1,0,0,0,false_positive_risk,,,low,-1.2009619320121359,1.0,0.0,0.010810810810810811,0.01015228426395939,0.10797034291010195,0.18061149305518415,0.2681575139917111,-0.10048454653005251,-0.816841511920636,0.2440875976286051,0.2727759004865098,0.0,0.9417783075120304,0.2440875976286051,review_anchor
